city,language,date,mobile,used
rome,finnish,24,0,0
rome,finnish,24,1,0
rome,finnish,25,0,0
rome,finnish,25,1,0
rome,finnish,26,0,0
rome,finnish,26,1,0
rome,finnish,27,0,0
rome,finnish,27,1,0
rome,finnish,28,0,0
rome,finnish,28,1,0
rome,finnish,29,0,0
rome,finnish,29,1,0
rome,finnish,30,0,0
rome,finnish,30,1,0
rome,finnish,31,0,0
rome,finnish,31,1,0
rome,finnish,32,0,0
rome,finnish,32,1,0
rome,finnish,33,0,0
rome,finnish,33,1,0
rome,finnish,34,0,0
rome,finnish,34,1,0
rome,finnish,35,0,0
rome,finnish,35,1,0
rome,finnish,36,0,0
rome,finnish,36,1,0
rome,finnish,37,0,0
rome,finnish,37,1,0
rome,finnish,38,0,0
rome,finnish,38,1,0
rome,finnish,39,0,0
rome,finnish,39,1,0
rome,finnish,40,0,0
rome,finnish,40,1,0
rome,finnish,41,0,2
rome,finnish,41,1,2
rome,finnish,42,0,0
rome,finnish,42,1,0
rome,finnish,43,0,0
rome,finnish,43,1,0
rome,finnish,44,0,0
rome,finnish,44,1,0
rome,french,0,0,0
rome,french,0,1,2
rome,french,1,0,0
rome,french,1,1,0
rome,french,2,0,0
rome,french,2,1,0
rome,french,3,0,0
rome,french,3,1,0
rome,french,4,0,0
rome,french,4,1,0
rome,french,5,0,0
rome,french,5,1,0
rome,french,6,0,0
rome,french,6,1,0
rome,french,7,0,0
rome,french,7,1,0
rome,french,8,0,0
rome,french,8,1,0
rome,french,9,0,0
rome,french,9,1,0
rome,french,10,0,0
rome,french,10,1,0
rome,french,11,0,0
rome,french,11,1,0
rome,french,12,0,0
rome,french,12,1,0
rome,french,13,0,0
rome,french,13,1,0
rome,french,14,0,0
rome,french,14,1,0
rome,french,15,0,0
rome,french,15,1,0
rome,french,16,0,0
rome,french,16,1,0
rome,french,17,0,0
rome,french,17,1,0
rome,french,18,0,0
rome,french,18,1,0
rome,french,19,0,0
rome,french,19,1,0
rome,french,20,0,0
rome,french,20,1,0
rome,french,21,0,0
rome,french,21,1,0
rome,french,22,0,0
rome,french,22,1,0
rome,french,23,0,0
rome,french,23,1,0
rome,french,24,0,0
rome,french,24,1,0
rome,french,25,0,0
rome,french,25,1,0
rome,french,26,0,0
rome,french,26,1,0
rome,french,27,0,0
rome,french,27,1,0
rome,french,28,0,0
rome,french,28,1,0
rome,french,29,0,0
rome,french,29,1,0
rome,french,30,0,0
rome,french,30,1,0
rome,french,31,0,0
rome,french,31,1,2
rome,french,32,0,0
rome,french,32,1,0
rome,french,33,0,0
rome,french,33,1,0
rome,french,34,0,0
rome,french,34,1,0
rome,french,35,0,0
rome,french,35,1,0
rome,french,36,0,0
rome,french,36,1,0
rome,french,37,0,0
rome,french,37,1,2
rome,french,38,0,0
rome,french,38,1,0
rome,french,39,0,0
rome,french,39,1,0
rome,french,40,0,0
rome,french,40,1,0
rome,french,41,0,0
rome,french,41,1,0
rome,french,42,0,0
rome,french,42,1,0
rome,french,43,0,0
rome,french,43,1,0
rome,french,44,0,0
rome,french,44,1,0
rome,german,0,0,0
rome,german,0,1,0
rome,german,1,0,0
rome,german,1,1,0
rome,german,2,0,2
rome,german,2,1,0
rome,german,3,0,0
rome,german,3,1,0
rome,german,4,0,0
rome,german,4,1,0
rome,german,5,0,0
rome,german,5,1,0
rome,german,6,0,0
rome,german,6,1,0
rome,german,7,0,0
rome,german,7,1,0
rome,german,8,0,0
rome,german,8,1,0
rome,german,9,0,0
rome,german,9,1,0
rome,german,10,0,0
rome,german,10,1,0
rome,german,11,0,0
rome,german,11,1,0
rome,german,12,0,0
rome,german,12,1,0
rome,german,13,0,0
rome,german,13,1,0
rome,german,14,0,0
rome,german,14,1,0
rome,german,15,0,0
rome,german,15,1,0
rome,german,16,0,0
rome,german,16,1,0
rome,german,17,0,0
rome,german,17,1,0
rome,german,18,0,0
rome,german,18,1,0
rome,german,19,0,0
rome,german,19,1,0
rome,german,20,0,0
rome,german,20,1,0
rome,german,21,0,0
rome,german,21,1,0
rome,german,22,0,0
rome,german,22,1,0
rome,german,23,0,0
rome,german,23,1,0
rome,german,24,0,0
rome,german,24,1,0
rome,german,25,0,0
rome,german,25,1,0
rome,german,26,0,0
rome,german,26,1,0
rome,german,27,0,0
rome,german,27,1,0
rome,german,28,0,0
rome,german,28,1,0
rome,german,29,0,0
rome,german,29,1,0
rome,german,30,0,0
rome,german,30,1,0
rome,german,31,0,0
rome,german,31,1,0
rome,german,32,0,0
rome,german,32,1,0
rome,german,33,0,0
rome,german,33,1,0
rome,german,34,0,0
rome,german,34,1,0
rome,german,35,0,0
rome,german,35,1,0
rome,german,36,0,0
rome,german,36,1,0
rome,german,37,0,0
rome,german,37,1,0
rome,german,38,0,0
rome,german,38,1,0
rome,german,39,0,0
rome,german,39,1,0
rome,german,40,0,0
rome,german,40,1,0
rome,german,41,0,0
rome,german,41,1,0
rome,german,42,0,0
rome,german,42,1,0
rome,german,43,0,0
rome,german,43,1,0
rome,german,44,0,0
rome,german,44,1,0
rome,greek,0,0,0
rome,greek,0,1,0
rome,greek,1,0,0
rome,greek,1,1,0
rome,greek,2,0,0
rome,greek,2,1,0
rome,greek,3,0,0
rome,greek,3,1,0
rome,greek,4,0,0
rome,greek,4,1,0
rome,greek,5,0,0
rome,greek,5,1,0
rome,greek,6,0,0
rome,greek,6,1,0
rome,greek,7,0,0
rome,greek,7,1,0
rome,greek,8,0,0
rome,greek,8,1,0
rome,greek,9,0,0
rome,greek,9,1,0
rome,greek,10,0,0
rome,greek,10,1,0
rome,greek,11,0,0
rome,greek,11,1,0
rome,greek,12,0,0
rome,greek,12,1,0
rome,greek,13,0,0
rome,greek,13,1,0
rome,greek,14,0,0
rome,greek,14,1,0
rome,greek,15,0,0
rome,greek,15,1,0
rome,greek,16,0,0
rome,greek,16,1,0
rome,greek,17,0,0
rome,greek,17,1,0
rome,greek,18,0,0
rome,greek,18,1,0
rome,greek,19,0,0
rome,greek,19,1,0
rome,greek,20,0,0
rome,greek,20,1,0
rome,greek,21,0,0
rome,greek,21,1,0
rome,greek,22,0,0
rome,greek,22,1,0
rome,greek,23,0,0
rome,greek,23,1,0
rome,greek,24,0,0
rome,greek,24,1,0
rome,greek,25,0,0
rome,greek,25,1,0
rome,greek,26,0,0
rome,greek,26,1,0
rome,greek,27,0,0
rome,greek,27,1,0
rome,greek,28,0,0
rome,greek,28,1,0
rome,greek,29,0,0
rome,greek,29,1,2
rome,greek,30,0,0
rome,greek,30,1,0
rome,greek,31,0,0
rome,greek,31,1,0
rome,greek,32,0,0
rome,greek,32,1,0
rome,greek,33,0,0
rome,greek,33,1,0
rome,greek,34,0,0
rome,greek,34,1,0
rome,greek,35,0,0
rome,greek,35,1,0
rome,greek,36,0,0
rome,greek,36,1,0
rome,greek,37,0,0
rome,greek,37,1,0
rome,greek,38,0,0
rome,greek,38,1,0
rome,greek,39,0,0
rome,greek,39,1,0
rome,greek,40,0,0
rome,greek,40,1,0
rome,greek,41,0,0
rome,greek,41,1,0
rome,greek,42,0,0
rome,greek,42,1,0
rome,greek,43,0,0
rome,greek,43,1,0
rome,greek,44,0,0
rome,greek,44,1,0
rome,hungarian,0,0,0
rome,hungarian,0,1,0
rome,hungarian,1,0,0
rome,hungarian,1,1,0
rome,hungarian,2,0,0
rome,hungarian,2,1,0
rome,hungarian,3,0,0
rome,hungarian,3,1,0
rome,hungarian,4,0,0
rome,hungarian,4,1,0
rome,hungarian,5,0,0
rome,hungarian,5,1,0
rome,hungarian,6,0,0
rome,hungarian,6,1,0
rome,hungarian,7,0,0
rome,hungarian,7,1,0
rome,hungarian,8,0,2
rome,hungarian,8,1,0
rome,hungarian,9,0,0
rome,hungarian,9,1,0
rome,hungarian,10,0,0
rome,hungarian,10,1,0
rome,hungarian,11,0,0
rome,hungarian,11,1,0
rome,hungarian,12,0,0
rome,hungarian,12,1,0
rome,hungarian,13,0,0
rome,hungarian,13,1,0
rome,hungarian,14,0,0
rome,hungarian,14,1,0
rome,hungarian,15,0,0
rome,hungarian,15,1,0
rome,hungarian,16,0,0
rome,hungarian,16,1,0
rome,hungarian,17,0,0
rome,hungarian,17,1,0
rome,hungarian,18,0,2
rome,hungarian,18,1,0
rome,hungarian,19,0,0
rome,hungarian,19,1,0
rome,hungarian,20,0,0
rome,hungarian,20,1,0
rome,hungarian,21,0,0
rome,hungarian,21,1,0
rome,hungarian,22,0,0
rome,hungarian,22,1,0
rome,hungarian,23,0,0
rome,hungarian,23,1,0
rome,hungarian,24,0,0
rome,hungarian,24,1,0
rome,hungarian,25,0,0
rome,hungarian,25,1,0
rome,hungarian,26,0,0
rome,hungarian,26,1,0
rome,hungarian,27,0,0
rome,hungarian,27,1,0
rome,hungarian,28,0,0
rome,hungarian,28,1,0
rome,hungarian,29,0,0
rome,hungarian,29,1,0
rome,hungarian,30,0,0
rome,hungarian,30,1,0
rome,hungarian,31,0,0
rome,hungarian,31,1,0
rome,hungarian,32,0,0
rome,hungarian,32,1,0
rome,hungarian,33,0,0
rome,hungarian,33,1,0
rome,hungarian,34,0,0
rome,hungarian,34,1,0
rome,hungarian,35,0,0
rome,hungarian,35,1,0
rome,hungarian,36,0,0
rome,hungarian,36,1,0
rome,hungarian,37,0,0
rome,hungarian,37,1,0
rome,hungarian,38,0,0
rome,hungarian,38,1,0
rome,hungarian,39,0,0
rome,hungarian,39,1,0
rome,hungarian,40,0,0
rome,hungarian,40,1,0
rome,hungarian,41,0,0
rome,hungarian,41,1,0
rome,hungarian,42,0,0
rome,hungarian,42,1,0
rome,hungarian,43,0,0
rome,hungarian,43,1,0
rome,hungarian,44,0,0
rome,hungarian,44,1,0
rome,irish,0,0,0
rome,irish,0,1,0
rome,irish,1,0,0
rome,irish,1,1,0
rome,irish,2,0,0
rome,irish,2,1,0
rome,irish,3,0,0
rome,irish,3,1,0
rome,irish,4,0,0
rome,irish,4,1,0
rome,irish,5,0,0
rome,irish,5,1,0
rome,irish,6,0,0
rome,irish,6,1,0
rome,irish,7,0,0
rome,irish,7,1,0
rome,irish,8,0,0
rome,irish,8,1,0
rome,irish,9,0,0
rome,irish,9,1,0
rome,irish,10,0,0
rome,irish,10,1,0
rome,irish,11,0,2
rome,irish,11,1,0
rome,irish,12,0,2
rome,irish,12,1,0
rome,irish,13,0,0
rome,irish,13,1,0
rome,irish,14,0,0
rome,irish,14,1,0
rome,irish,15,0,0
rome,irish,15,1,0
rome,irish,16,0,0
rome,irish,16,1,0
rome,irish,17,0,0
rome,irish,17,1,0
rome,irish,18,0,0
rome,irish,18,1,0
rome,irish,19,0,0
rome,irish,19,1,0
rome,irish,20,0,0
rome,irish,20,1,0
rome,irish,21,0,0
rome,irish,21,1,0
rome,irish,22,0,0
rome,irish,22,1,2
rome,irish,23,0,0
rome,irish,23,1,0
rome,irish,24,0,0
rome,irish,24,1,0
rome,irish,25,0,0
rome,irish,25,1,0
rome,irish,26,0,0
rome,irish,26,1,0
rome,irish,27,0,0
rome,irish,27,1,0
rome,irish,28,0,0
rome,irish,28,1,0
rome,irish,29,0,0
rome,irish,29,1,0
rome,irish,30,0,0
rome,irish,30,1,2
rome,irish,31,0,0
rome,irish,31,1,0
rome,irish,32,0,0
rome,irish,32,1,0
rome,irish,33,0,0
rome,irish,33,1,0
rome,irish,34,0,0
rome,irish,34,1,0
rome,irish,35,0,0
rome,irish,35,1,0
rome,irish,36,0,0
rome,irish,36,1,0
rome,irish,37,0,0
rome,irish,37,1,0
rome,irish,38,0,0
rome,irish,38,1,0
rome,irish,39,0,0
rome,irish,39,1,0
rome,irish,40,0,0
rome,irish,40,1,0
rome,irish,41,0,0
rome,irish,41,1,0
rome,irish,42,0,0
rome,irish,42,1,0
rome,irish,43,0,0
rome,irish,43,1,0
rome,irish,44,0,0
rome,irish,44,1,0
rome,italian,0,0,0
rome,italian,0,1,0
rome,italian,1,0,0
rome,italian,1,1,0
rome,italian,2,0,0
rome,italian,2,1,0
rome,italian,3,0,0
rome,italian,3,1,0
rome,italian,4,0,0
rome,italian,4,1,0
rome,italian,5,0,0
rome,italian,5,1,0
rome,italian,6,0,0
rome,italian,6,1,0
rome,italian,7,0,0
rome,italian,7,1,0
rome,italian,8,0,0
rome,italian,8,1,0
rome,italian,9,0,0
rome,italian,9,1,0
rome,italian,10,0,0
rome,italian,10,1,0
rome,italian,11,0,0
rome,italian,11,1,0
rome,italian,12,0,0
rome,italian,12,1,0
rome,italian,13,0,0
rome,italian,13,1,0
rome,italian,14,0,0
rome,italian,14,1,0
rome,italian,15,0,0
rome,italian,15,1,0
rome,italian,16,0,0
rome,italian,16,1,0
rome,italian,17,0,0
rome,italian,17,1,0
rome,italian,18,0,0
rome,italian,18,1,0
rome,italian,19,0,0
rome,italian,19,1,0
rome,italian,20,0,0
rome,italian,20,1,0
rome,italian,21,0,0
rome,italian,21,1,0
rome,italian,22,0,0
rome,italian,22,1,0
rome,italian,23,0,0
rome,italian,23,1,0
rome,italian,24,0,2
rome,italian,24,1,0
rome,italian,25,0,0
rome,italian,25,1,0
rome,italian,26,0,2
rome,italian,26,1,0
rome,italian,27,0,0
rome,italian,27,1,0
rome,italian,28,0,0
rome,italian,28,1,2
rome,italian,29,0,0
rome,italian,29,1,0
rome,italian,30,0,0
rome,italian,30,1,0
rome,italian,31,0,0
rome,italian,31,1,0
rome,italian,32,0,0
rome,italian,32,1,0
rome,italian,33,0,0
rome,italian,33,1,0
rome,italian,34,0,0
rome,italian,34,1,0
rome,italian,35,0,0
rome,italian,35,1,0
rome,italian,36,0,0
rome,italian,36,1,0
rome,italian,37,0,0
rome,italian,37,1,0
rome,italian,38,0,0
rome,italian,38,1,0
rome,italian,39,0,0
rome,italian,39,1,0
rome,italian,40,0,0
rome,italian,40,1,0
rome,italian,41,0,0
rome,italian,41,1,2
rome,italian,42,0,0
rome,italian,42,1,0
rome,italian,43,0,0
rome,italian,43,1,0
rome,italian,44,0,0
rome,italian,44,1,0
rome,latvian,0,0,0
rome,latvian,0,1,0
rome,latvian,1,0,0
rome,latvian,1,1,0
rome,latvian,2,0,0
rome,latvian,2,1,0
rome,latvian,3,0,0
rome,latvian,3,1,0
rome,latvian,4,0,0
rome,latvian,4,1,0
rome,latvian,5,0,0
rome,latvian,5,1,0
rome,latvian,6,0,0
rome,latvian,6,1,0
rome,latvian,7,0,0
rome,latvian,7,1,0
rome,latvian,8,0,0
rome,latvian,8,1,0
rome,latvian,9,0,0
rome,latvian,9,1,0
rome,latvian,10,0,0
rome,latvian,10,1,0
rome,latvian,11,0,0
rome,latvian,11,1,0
rome,latvian,12,0,0
rome,latvian,12,1,0
rome,latvian,13,0,0
rome,latvian,13,1,0
rome,latvian,14,0,0
rome,latvian,14,1,0
rome,latvian,15,0,0
rome,latvian,15,1,0
rome,latvian,16,0,0
rome,latvian,16,1,0
rome,latvian,17,0,0
rome,latvian,17,1,0
rome,latvian,18,0,0
rome,latvian,18,1,0
rome,latvian,19,0,0
rome,latvian,19,1,0
rome,latvian,20,0,0
rome,latvian,20,1,0
rome,latvian,21,0,0
rome,latvian,21,1,0
rome,latvian,22,0,0
rome,latvian,22,1,0
rome,latvian,23,0,0
rome,latvian,23,1,0
rome,latvian,24,0,0
rome,latvian,24,1,0
rome,latvian,25,0,0
rome,latvian,25,1,0
rome,latvian,26,0,0
rome,latvian,26,1,0
rome,latvian,27,0,0
rome,latvian,27,1,0
rome,latvian,28,0,0
rome,latvian,28,1,0
rome,latvian,29,0,2
rome,latvian,29,1,0
rome,latvian,30,0,0
rome,latvian,30,1,0
rome,latvian,31,0,0
rome,latvian,31,1,0
rome,latvian,32,0,0
rome,latvian,32,1,0
rome,latvian,33,0,0
rome,latvian,33,1,0
rome,latvian,34,0,0
rome,latvian,34,1,0
rome,latvian,35,0,0
rome,latvian,35,1,0
rome,latvian,36,0,0
rome,latvian,36,1,0
rome,latvian,37,0,0
rome,latvian,37,1,0
rome,latvian,38,0,0
rome,latvian,38,1,0
rome,latvian,39,0,0
rome,latvian,39,1,0
rome,latvian,40,0,0
rome,latvian,40,1,2
rome,latvian,41,0,0
rome,latvian,41,1,0
rome,latvian,42,0,2
rome,latvian,42,1,0
rome,latvian,43,0,0
rome,latvian,43,1,0
rome,latvian,44,0,0
rome,latvian,44,1,0
rome,lithuanian,0,0,0
rome,lithuanian,0,1,2
rome,lithuanian,1,0,0
rome,lithuanian,1,1,0
rome,lithuanian,2,0,0
rome,lithuanian,2,1,0
rome,lithuanian,3,0,0
rome,lithuanian,3,1,0
rome,lithuanian,4,0,0
rome,lithuanian,4,1,0
rome,lithuanian,5,0,0
rome,lithuanian,5,1,0
rome,lithuanian,6,0,0
rome,lithuanian,6,1,0
rome,lithuanian,7,0,0
rome,lithuanian,7,1,0
rome,lithuanian,8,0,0
rome,lithuanian,8,1,0
rome,lithuanian,9,0,0
rome,lithuanian,9,1,0
rome,lithuanian,10,0,2
rome,lithuanian,10,1,0
rome,lithuanian,11,0,0
rome,lithuanian,11,1,0
rome,lithuanian,12,0,0
rome,lithuanian,12,1,0
rome,lithuanian,13,0,0
rome,lithuanian,13,1,0
rome,lithuanian,14,0,0
rome,lithuanian,14,1,0
rome,lithuanian,15,0,0
rome,lithuanian,15,1,0
rome,lithuanian,16,0,0
rome,lithuanian,16,1,0
rome,lithuanian,17,0,0
rome,lithuanian,17,1,0
rome,lithuanian,18,0,0
rome,lithuanian,18,1,0
rome,lithuanian,19,0,0
rome,lithuanian,19,1,0
rome,lithuanian,20,0,0
rome,lithuanian,20,1,0
rome,lithuanian,21,0,0
rome,lithuanian,21,1,0
rome,lithuanian,22,0,0
rome,lithuanian,22,1,0
rome,lithuanian,23,0,0
rome,lithuanian,23,1,0
rome,lithuanian,24,0,0
rome,lithuanian,24,1,0
rome,lithuanian,25,0,0
rome,lithuanian,25,1,0
rome,lithuanian,26,0,0
rome,lithuanian,26,1,0
rome,lithuanian,27,0,2
rome,lithuanian,27,1,0
rome,lithuanian,28,0,0
rome,lithuanian,28,1,0
rome,lithuanian,29,0,0
rome,lithuanian,29,1,0
rome,lithuanian,30,0,0
rome,lithuanian,30,1,0
rome,lithuanian,31,0,0
rome,lithuanian,31,1,0
rome,lithuanian,32,0,0
rome,lithuanian,32,1,0
rome,lithuanian,33,0,0
rome,lithuanian,33,1,2
rome,lithuanian,34,0,0
rome,lithuanian,34,1,0
rome,lithuanian,35,0,0
rome,lithuanian,35,1,0
rome,lithuanian,36,0,0
rome,lithuanian,36,1,0
rome,lithuanian,37,0,0
rome,lithuanian,37,1,0
rome,lithuanian,38,0,0
rome,lithuanian,38,1,0
rome,lithuanian,39,0,2
rome,lithuanian,39,1,0
rome,lithuanian,40,0,0
rome,lithuanian,40,1,0
rome,lithuanian,41,0,0
rome,lithuanian,41,1,0
rome,lithuanian,42,0,2
rome,lithuanian,42,1,0
rome,lithuanian,43,0,2
rome,lithuanian,43,1,0
rome,lithuanian,44,0,0
rome,lithuanian,44,1,0
rome,luxembourgish,0,0,0
rome,luxembourgish,0,1,0
rome,luxembourgish,1,0,0
rome,luxembourgish,1,1,0
rome,luxembourgish,2,0,0
rome,luxembourgish,2,1,0
rome,luxembourgish,3,0,0
rome,luxembourgish,3,1,0
rome,luxembourgish,4,0,0
rome,luxembourgish,4,1,0
rome,luxembourgish,5,0,0
rome,luxembourgish,5,1,0
rome,luxembourgish,6,0,0
rome,luxembourgish,6,1,0
rome,luxembourgish,7,0,0
rome,luxembourgish,7,1,0
rome,luxembourgish,8,0,0
rome,luxembourgish,8,1,0
rome,luxembourgish,9,0,0
rome,luxembourgish,9,1,0
rome,luxembourgish,10,0,0
rome,luxembourgish,10,1,0
rome,luxembourgish,11,0,0
rome,luxembourgish,11,1,0
rome,luxembourgish,12,0,2
rome,luxembourgish,12,1,0
rome,luxembourgish,13,0,0
rome,luxembourgish,13,1,0
rome,luxembourgish,14,0,0
rome,luxembourgish,14,1,0
rome,luxembourgish,15,0,0
rome,luxembourgish,15,1,0
rome,luxembourgish,16,0,0
rome,luxembourgish,16,1,2
rome,luxembourgish,17,0,0
rome,luxembourgish,17,1,2
rome,luxembourgish,18,0,0
rome,luxembourgish,18,1,0
rome,luxembourgish,19,0,0
rome,luxembourgish,19,1,0
rome,luxembourgish,20,0,0
rome,luxembourgish,20,1,0
rome,luxembourgish,21,0,0
rome,luxembourgish,21,1,0
rome,luxembourgish,22,0,0
rome,luxembourgish,22,1,0
rome,luxembourgish,23,0,0
rome,luxembourgish,23,1,0
rome,luxembourgish,24,0,0
rome,luxembourgish,24,1,0
rome,luxembourgish,25,0,0
rome,luxembourgish,25,1,0
rome,luxembourgish,26,0,0
rome,luxembourgish,26,1,0
rome,luxembourgish,27,0,0
rome,luxembourgish,27,1,0
rome,luxembourgish,28,0,0
rome,luxembourgish,28,1,0
rome,luxembourgish,29,0,0
rome,luxembourgish,29,1,0
rome,luxembourgish,30,0,0
rome,luxembourgish,30,1,0
rome,luxembourgish,31,0,0
rome,luxembourgish,31,1,0
rome,luxembourgish,32,0,0
rome,luxembourgish,32,1,0
rome,luxembourgish,33,0,0
rome,luxembourgish,33,1,0
rome,luxembourgish,34,0,0
rome,luxembourgish,34,1,2
rome,luxembourgish,35,0,0
rome,luxembourgish,35,1,0
rome,luxembourgish,36,0,0
rome,luxembourgish,36,1,0
rome,luxembourgish,37,0,0
rome,luxembourgish,37,1,0
rome,luxembourgish,38,0,0
rome,luxembourgish,38,1,0
rome,luxembourgish,39,0,0
rome,luxembourgish,39,1,0
rome,luxembourgish,40,0,0
rome,luxembourgish,40,1,0
rome,luxembourgish,41,0,0
rome,luxembourgish,41,1,0
rome,luxembourgish,42,0,0
rome,luxembourgish,42,1,0
rome,luxembourgish,43,0,0
rome,luxembourgish,43,1,0
rome,luxembourgish,44,0,0
rome,luxembourgish,44,1,0
rome,maltese,0,0,0
rome,maltese,0,1,0
rome,maltese,1,0,0
rome,maltese,1,1,0
rome,maltese,2,0,0
rome,maltese,2,1,0
rome,maltese,3,0,0
rome,maltese,3,1,0
rome,maltese,4,0,0
rome,maltese,4,1,0
rome,maltese,5,0,0
rome,maltese,5,1,0
rome,maltese,6,0,0
rome,maltese,6,1,0
rome,maltese,7,0,0
rome,maltese,7,1,0
rome,maltese,8,0,2
rome,maltese,8,1,0
rome,maltese,9,0,0
rome,maltese,9,1,0
rome,maltese,10,0,0
rome,maltese,10,1,0
rome,maltese,11,0,0
rome,maltese,11,1,0
rome,maltese,12,0,0
rome,maltese,12,1,0
rome,maltese,13,0,0
rome,maltese,13,1,0
rome,maltese,14,0,0
rome,maltese,14,1,0
rome,maltese,15,0,0
rome,maltese,15,1,0
rome,maltese,16,0,0
rome,maltese,16,1,0
rome,maltese,17,0,0
rome,maltese,17,1,0
rome,maltese,18,0,0
rome,maltese,18,1,0
rome,maltese,19,0,0
rome,maltese,19,1,0
rome,maltese,20,0,0
rome,maltese,20,1,2
rome,maltese,21,0,0
rome,maltese,21,1,0
rome,maltese,22,0,0
rome,maltese,22,1,0
rome,maltese,23,0,0
rome,maltese,23,1,0
rome,maltese,24,0,0
rome,maltese,24,1,0
rome,maltese,25,0,0
rome,maltese,25,1,0
rome,maltese,26,0,0
rome,maltese,26,1,0
rome,maltese,27,0,0
rome,maltese,27,1,0
rome,maltese,28,0,0
rome,maltese,28,1,0
rome,maltese,29,0,0
rome,maltese,29,1,0
rome,maltese,30,0,0
rome,maltese,30,1,0
rome,maltese,31,0,0
rome,maltese,31,1,0
rome,maltese,32,0,0
rome,maltese,32,1,0
rome,maltese,33,0,0
rome,maltese,33,1,0
rome,maltese,34,0,0
rome,maltese,34,1,0
rome,maltese,35,0,0
rome,maltese,35,1,0
rome,maltese,36,0,0
rome,maltese,36,1,0
rome,maltese,37,0,0
rome,maltese,37,1,0
rome,maltese,38,0,0
rome,maltese,38,1,0
rome,maltese,39,0,0
rome,maltese,39,1,0
rome,maltese,40,0,0
rome,maltese,40,1,0
rome,maltese,41,0,0
rome,maltese,41,1,0
rome,maltese,42,0,0
rome,maltese,42,1,0
rome,maltese,43,0,0
rome,maltese,43,1,0
rome,maltese,44,0,0
rome,maltese,44,1,0
rome,polish,0,0,0
rome,polish,0,1,0
rome,polish,1,0,0
rome,polish,1,1,0
rome,polish,2,0,0
rome,polish,2,1,0
rome,polish,3,0,2
rome,polish,3,1,0
rome,polish,4,0,0
rome,polish,4,1,0
rome,polish,5,0,0
rome,polish,5,1,0
rome,polish,6,0,0
rome,polish,6,1,0
rome,polish,7,0,0
rome,polish,7,1,0
rome,polish,8,0,0
rome,polish,8,1,0
rome,polish,9,0,0
rome,polish,9,1,0
rome,polish,10,0,0
rome,polish,10,1,0
rome,polish,11,0,0
rome,polish,11,1,0
rome,polish,12,0,0
rome,polish,12,1,0
rome,polish,13,0,0
rome,polish,13,1,0
rome,polish,14,0,0
rome,polish,14,1,0
rome,polish,15,0,0
rome,polish,15,1,0
rome,polish,16,0,0
rome,polish,16,1,0
rome,polish,17,0,0
rome,polish,17,1,0
rome,polish,18,0,0
rome,polish,18,1,0
rome,polish,19,0,0
rome,polish,19,1,0
rome,polish,20,0,0
rome,polish,20,1,0
rome,polish,21,0,0
rome,polish,21,1,0
rome,polish,22,0,0
rome,polish,22,1,0
rome,polish,23,0,0
rome,polish,23,1,0
rome,polish,24,0,0
rome,polish,24,1,0
rome,polish,25,0,0
rome,polish,25,1,0
rome,polish,26,0,0
rome,polish,26,1,0
rome,polish,27,0,0
rome,polish,27,1,0
rome,polish,28,0,0
rome,polish,28,1,0
rome,polish,29,0,0
rome,polish,29,1,0
rome,polish,30,0,0
rome,polish,30,1,0
rome,polish,31,0,0
rome,polish,31,1,0
rome,polish,32,0,0
rome,polish,32,1,0
rome,polish,33,0,0
rome,polish,33,1,0
rome,polish,34,0,0
rome,polish,34,1,0
rome,polish,35,0,0
rome,polish,35,1,0
rome,polish,36,0,0
rome,polish,36,1,0
rome,polish,37,0,0
rome,polish,37,1,0
rome,polish,38,0,0
rome,polish,38,1,0
rome,polish,39,0,2
rome,polish,39,1,0
rome,polish,40,0,0
rome,polish,40,1,0
rome,polish,41,0,0
rome,polish,41,1,0
rome,polish,42,0,0
rome,polish,42,1,0
rome,polish,43,0,2
rome,polish,43,1,0
rome,polish,44,0,0
rome,polish,44,1,0
rome,portuguese,0,0,0
rome,portuguese,0,1,0
rome,portuguese,1,0,0
rome,portuguese,1,1,0
rome,portuguese,2,0,0
rome,portuguese,2,1,0
rome,portuguese,3,0,0
rome,portuguese,3,1,0
rome,portuguese,4,0,0
rome,portuguese,4,1,0
rome,portuguese,5,0,0
rome,portuguese,5,1,0
rome,portuguese,6,0,0
rome,portuguese,6,1,0
rome,portuguese,7,0,0
rome,portuguese,7,1,0
rome,portuguese,8,0,2
rome,portuguese,8,1,0
rome,portuguese,9,0,0
rome,portuguese,9,1,0
rome,portuguese,10,0,0
rome,portuguese,10,1,0
rome,portuguese,11,0,0
rome,portuguese,11,1,0
rome,portuguese,12,0,0
rome,portuguese,12,1,0
rome,portuguese,13,0,0
rome,portuguese,13,1,0
rome,portuguese,14,0,0
rome,portuguese,14,1,0
rome,portuguese,15,0,0
rome,portuguese,15,1,0
rome,portuguese,16,0,0
rome,portuguese,16,1,0
rome,portuguese,17,0,0
rome,portuguese,17,1,0
rome,portuguese,18,0,0
rome,portuguese,18,1,0
rome,portuguese,19,0,0
rome,portuguese,19,1,0
rome,portuguese,20,0,0
rome,portuguese,20,1,0
rome,portuguese,21,0,0
rome,portuguese,21,1,0
rome,portuguese,22,0,0
rome,portuguese,22,1,0
rome,portuguese,23,0,0
rome,portuguese,23,1,0
rome,portuguese,24,0,0
rome,portuguese,24,1,2
rome,portuguese,25,0,0
rome,portuguese,25,1,0
rome,portuguese,26,0,0
